year,to_country_id,to_country,performer,song,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url
1978,at,Austria,Springtime,Mrs. Caroline Robinson,,19,,15,,,,,,,,Gerhard Markel;Walter Markel,Gerhard Markel;Norbert Niedermayer;Walter Markel,"Mrs. Caroline Robinson\nFliegt nur mit einem Luftballon\nDenn sie hat den Besen satt\nAls Nobelhexe dieser Stadt\n\nMrs. Caroline Robinson\nLiebt Telepathie und Television\nSchwefel, Krach, Chanel und Bach\nMode macht sie schwach\n\nWenn sie will, ist es still\nNur die Turmuhr schlägt\nMitternacht, die Sonne lacht\nDer Mond schnarcht unentwegt\n\nEin Wunder ist geschehen\nUnd niemand kann verstehen\nWarum, weshalb, wieso\nEs ist heut' Hexenshow\n\nMrs. Caroline Robinson\nIst für Männer die Sensation\nSex-Appeal statt Besenstiel\nSeit sie von dem Besen fiel\n\nMrs. Caroline Robinson\nLiebt Telepathie und Television\nSchwefel, Krach, Chanel und Bach\nMode macht sie schwach\n\nWenn ein Hund ohne Grund\nEinmal Zeitung liest\nUngeniert die Frau studiert\nGlaube, was du siehst\n\nEin Wunder ist geschehen\nUnd niemand kann verstehen\nWarum, weshalb, wieso\nEs ist heut' Hexenshow\n\nMrs. Caroline Robinson\nFliegt nur mit einem Luftballon\nDenn sie hat den Besen satt\nAls Nobelhexe dieser Stadt\n\nMrs. Caroline Robinson\nLiebt Telepathie und Television\nSchwefel, Krach, Chanel und Bach\nMode macht sie schwach\n\nMrs. Caroline Robinson\nIst für Männer die Sensation\nSex-Appeal statt Besenstiel\nSeit sie von dem Besen fiel\n\nMrs. Caroline Robinson\nLiebt Telepathie und Television\nSchwefel, Krach, Chanel und Bach\nMode macht sie schwach",https://youtube.com/watch?v=vo3NxHycwqU
1978,dk,Denmark,Mabel,Boom Boom,,16,,16,,,,,,,,Andy Kulmbak;Christian Have;Michael Trempenau;Peter Nielsen,Andy Kulmbak;Christian Have;Michael Trempenau;Peter Nielsen,"Hvad er det, der er galt med mig?\nJeg føler mig lidt sløj\nJeg tror, det er problemer\nEller alt for megen røg\nNej du, jeg ryger ikke og drikker ikke spor\nSå er det nok din kondition\nDer' værre end du tror\n\nNej, jeg gik op til lægen\nOg ved du, hva' han sa'?\nAt du sku' holde op med\nLivets goder fra i dag\nJeg lagde mig på briksen, og han undersøgte mig\nHva' skete der? Hva' sagde han?\nHva' er der galt med dig?\n\nDet er helt naturligt\nHjertet hamrer løs\nNår man er forelsket i en pi'\nHvis man mærker kæmpeslag\nSå bli'r man let nervøs\nDet er kærlighed, der banker på indeni\n\nOg det si'r ""boom boom""\nOg ""boom boom"" af lyst\nDet føles som en torden her i mit bryst\nJa, det si'r ""boom boom""\nOg banker som besat\nDet hamrer og det banker dag og nat\n\nNu ka' jeg godt forstå\nHvorfor du går og er så bleg\nDet glæder mig, men sig mig:\nHvad tror du, der er på vej?\nDet er den store kærlighed\nJeg ve' det fra mig selv\nSå du har haft det li'som jeg\nFortæl, fortæl, fortæl\n\nDet er helt naturligt\nHjertet hamrer løs\nNår man er forelsket i en pi'\nHvis man mærker kæmpeslag\nSå bli'r man let nervøs\nDet er kærlighed, der banker på indeni\n\nOg det si'r ""boom boom""\nOg ""boom boom"" af lyst\nDet føles som en torden her i mit bryst\nJa, det si'r ""boom boom""\nOg banker som besat\nDet hamrer og det banker dag og nat\n\nJa, det si'r ""boom boom""\nOg ""boom boom"" af lyst\nDet føles som en torden her i mit bryst\nJa, det si'r ""boom boom""\nOg banker som besat\nDet hamrer og det banker dag og nat\n\nJa, det si'r ""boom boom""\nOg banker som besat\nDet hamrer og det banker dag og nat",https://youtube.com/watch?v=IilXVjX19Js
1978,pt,Portugal,Gemini,Dai-li-dou,,5,,17,,,,,,,,Vítor Mamede,Carlos Quintas,"Dai li, dai li, dai li, dai li, dai li, dai li dou...\nPapagaio voa\nDai li, dai li, dai li, dai li, dai li, dai li dou...\nPapagaio voa\nDai li, dai li, dai li, dai li, dai li, dai li dou...\nPapagaio voa\nDai li, dai li, dai li, dai li, dai li, dai li dou...\n\nPreso por um fio que se desenrola\nTenho um papagaio de papel e cola\nQuando o lanço ao ar parece que tem mola\nSempre a pedir para subir\n\nVoa papagaio, esquece a minha idade\nPuxa pelo fio da minha vontade\nFaz por encontrar os rumos da verdade\nQue eu farei por te seguir\n\nDai li, dai li, dai li, dai li, dai li, dai li dou...\nPapagaio voa\nDai li, dai li, dai li, dai li, dai li, dai li dou...\nPapagaio voa\nDai li, dai li, dai li, dai li, dai li, dai li dou...\nPapagaio voa\nDai li, dai li, dai li, dai li, dai li, dai li dou...\n\nTudo o que avistares conta, meu amigo\nQue eu na terra sonho estar aí contigo\nMesmo que me sinta no meio do perigo\nVou resistir só por te ouvir\n\nE em cada manhã serei uma criança\nA brincar nos campos, voando na esperança\nDe colher a estrela que ninguém alcança\nMas eu hei-de conseguir\nMas eu hei-de conseguir, dai li dou...\n\nDai li, dai li, dai li, dai li, dai li, dai li dou...\nPapagaio voa\nDai li, dai li, dai li, dai li, dai li, dai li dou...\nPapagaio voa\nDai li, dai li, dai li, dai li, dai li, dai li dou...\nPapagaio voa\nDai li, dai li, dai li, dai li, dai li, dai li dou...\nDai li, dai li, dai li dou...\n\nDai li, dai li, dai li, dai li dou...",https://youtube.com/watch?v=4ompEYQVRYc
1978,fi,Finland,Seija Simola,Anna Rakkaudelle Tilaisuus,,4,,18,,,,,,,,Reijo Karvonen,Reijo Karvonen;Seija Simola,"Silmin viattomin katsot vielä pikkumies\nOn niin epävarma askel pienten jalkain\nMutta aika kuluu mieheks vartut pikkumies\nLeikit vaihtuu työhön aikuisten\n\nSilloin toivon suurta rakkautta sydämmeesi sun\nSiten helpompi on tiesi taivaltaa\nKovaa maailmaa niin vaikea on joskus ymmärtää\nMuista se, niin koittaa aika uus\n\nKovaa maailmaa niin vaikea on joskus ymmärtää\nMuista se, niin koittaa aika uus\n\nKäsi pienoinen on vielä hetken kädessäin\nHymy aurinkoisin äidin hymyyn vastaa\nAikaa pysähtymään silloin niin mä toivoisin\nPian huomaan susta kasvanut on mies\n\nUsein matkallasi aikuisten niin kovaan maailmaan\nMoni aate, ihon väri vaatii kantaa ottamaan\nMutta tärkeintä on rakkaudelle antaa tilaisuus\nMuista se, niin koittaa aika uus\n\nUsein matkallasi aikuisten niin kovaan maailmaan\nMoni aate, ihon väri vaatii kantaa ottamaan\nMutta tärkeintä on rakkaudelle antaa tilaisuus\nMuista se, niin koittaa aika uus\n\nMutta tärkeintä on rakkaudelle antaa tilaisuus\nMuista se, niin koittaa aika uus",https://youtube.com/watch?v=svtLQ-w_QtQ
1978,tr,Turkey,Nazar,Sevince,,12,,18,,,,,,,,Dağhan Baydur;Onno Tunç,Hulki Aktunç,"Dünya duruyor aniden seni sevince\nDünya dönüyor aniden seni sevince\nSev beni hayat boyunca, beni sevince\nBiz hep sevince döner dünya – dünya sevince\n\nGüneş batıyor aniden seni sevince\nGüneş doğuyor aniden seni sevince\nDurma sev günler boyunca – ah... sevince\nBiz hep sevince güzel günler – günler sevince\n\nOh... sevmek ne büyük bir ülke\nOh... sev beni, koş o ülkeye\n\nDurma sev günler boyunca – ah... sevince\nBiz hep sevince güzel günler, günler sevince\n\nHayat değişiyor birden, seni sevince\nDünya değişiyor birden, seni sevince\nDurma sev yıllar boyunca, beni sevince\nBiz hep sevince döner dünya – dünya sevince\n\nOh... sevmek ne büyük bir ülke\nOh... sev beni, koş o ülkeye\n\nOh... sevmek ne büyük bir ülke\nOh... sev beni, koş o ülkeye",https://youtube.com/watch?v=JD1yShQZHq4
1978,no,Norway,Jahn Teigen,Mil Etter Mil,,2,,20,,,,,,,,Kai Eide,Kai Eide,"Hvil deg nå, du er sliten\nHvil din kropp før din kraft ebber ut\nVann pipler inn i dine sko\nDu vandrer i regn\n\nMil etter mil etter mil\nEtter mil etter mil etter mil\n\nSøk mot meg hvis du lengter\nRett ditt sinn mot et annet sted\nKomm hit hvor jeg er, hvor solen er nær\nDu må ikke gå\n\nMil etter mil etter mil\nEtter mil etter mil etter mil\n\nOg det er langt å gå\nDet er lengselen som driver deg\nMot et lys som du kan se\nMen ikke jeg\n\nTenk deg om nå\nHvor farer du hen\nDu har vandret altfor lenge\n\nMil etter mil etter mil\nEtter mil etter mil etter mil\n\nTenk deg om nå\nHvor farer du hen\nDu har vandret altfor lenge\n\nMil etter mil etter mil\nEtter mil etter mil etter mil\nEtter mil etter mil etter mil\nEtter mil etter mil etter mil\nEtter mil",https://youtube.com/watch?v=dVj8tlXQ1Vg
1979,il,Israel,Milk and Honey,Hallelujah,,10,,1,,,,,,,,Kobi Oshrat,Shimrit Orr,"Hallelujah la'olam\nHallelujah, yashiru kulam\nBemila achat bodeda\nHalev male bahamon toda\nVeholem gam hu: eize olam nifla\n\nHallelujah im hashir\nHallelujah al yom sheme'ir\nHallelujah al ma shehaya\nUma she'od lo haya\nHallelujah\n\nHallelujah la'olam\nHallelujah, yashiru kulam\nVeha'inbalim hagdolim\nYehadhedu bahamon tslilim\nVe'itanu hem yomru Hallelujah\n\nHallelujah im hashir\nHallelujah al yom sheme'ir\nHallelujah al ma shehaya\nUma she'od lo haya\nHallelujah\n\nHallelujah al hakol\nHalelu al machar ve'etmol\nHallelujah utnu yad beyad\nVeshiru milev echad\nHallelujah\n\nHallelujah im hashir\nHallelujah al yom sheme'ir\nHallelujah al ma shehaya\nUma she'od lo haya\nHallelujah\n\nHallelujah al ma shehaya\nUma she'od lo haya\nHallelujah",https://youtube.com/watch?v=C33kO3fvjkI
1979,es,Spain,Betty Missiego,Su Canción,,19,,2,,,,,,,,Fernando Moreno,Fernando Moreno,"Paseando sola en mi ciudad\nYo sentí que un canto me llegaba\nMe acerqué y pude contemplar\nA unos niños que cantaban\n\nUno fue y me dijo:  ""¡Eh mayor!""\n""¿No quieres incluir tu voz cansada?""\n""Ya verás que fácil es cantar""\n""Si tienes bien alegre el corazón""\n\nSi todo el mundo quisiera una canción\nQue hable de paz, que hable de amor\nSería sencillo podernos reunir\nPara vivir con ilusión\n\nQuiero que sienta conmigo esta canción\nQue deje atrás su malhumor\nPara que salga en la vida a sonreír\nY a disfrutar su condición\n\nCante en su casa a solas mi canción\nComprenderá que no hay dolor\nCuando se tiene la dicha de vivir\nY un corazón que compartir\n\nCierre los ojos conmigo y diga adios\nA esta canción que me enseñó\nVivir el hoy, no del ayer\nUna canción que es de los dos\nEs su canción\n\n(Lala lalala lalala...)\nLalalala... lalalala...\n(Lalalala la lalala lalala...)\nLalalala... lalalala...\n\nLalalala la lalala lalala...\nLalalala lalalala...\nLalalala la lalala lalala...\nLalalala lalalala...\n\nLalalala la...",https://youtube.com/watch?v=2LbhAIsXqt8
1979,fr,France,Anne-Marie David,Je Suis L'enfant-soleil,,11,,3,,,,,,,,Eddy Marnay,Hubert Giraud,"(La lala... la lala... la lala...)\n\nIl est arrivé du nord et moi, j'étais une enfant-soleil\nIl a dit des mots plus forts et plus doux que le coton du ciel\nIl a partagé le pain et mon père lui a donné un lit:\n""Tu commenceras demain, près du chêne gris""\n\nJe n'ai pas rêvé de lui, je ne dormais pas\nEtendue au pied du chêne gris, je guettais son pas\nEt tout un hiver brûlant, notre amour a fait chanter la terre\nComme un recommencement, comme une prière\n\nIl était un homme-neige, et moi, j'étais une enfant-soleil\nLe printemps sur son manège déroulait pour nous ses arcs-en-ciel\nS'il avait voulu partir, je n'aurais même pas su pleurer\nJ'aurais gardé le sourire qu'il m'avait donné\n\nQuand des hommes sont venus, je n'ai pas compris\nAu-devant de moi il a couru, vers le chêne gris\nMais sans qu'il ait rien pu faire, le piège s'était fermé sur lui\nIls ont remercié mon père, puis ils sont partis\n\nIl est retourné au nord, et moi, j'étais une enfant-soleil\nIl avait ses mains dehors et sur son dos le coton du ciel\nIl a partagé le pain et mon père lui a donné un lit\nCe jour-là me paraît loin, près du chêne gris\n\nHé, reviens, je suis l'enfant-soleil\nHé, reviens, je suis l'enfant-soleil\nSoleil, soleil",https://youtube.com/watch?v=7rGavYdklEQ
1979,de,Germany,Dschinghis Khan,,,9,,4,,,,,,,,Ralph Siegel,Gunter Johansen,"Hu, ha, hu, ha... hu, ha, hu, ha...\nHu, ha, hu, ha... hu, ha, hu, ha...\nHu, ha, hu, ha, hu, ha, hu, ha...\n\nSie ritten um die Wette mit dem Steppenwind\nTausend Mann\nHa, hu, ha...\nUnd einer ritt voran, dem folgten alle blind:\nDschinghis Khan\nHa, hu, ha...\n\nDie Hufe ihrer Pferde, die peitschten im Sand\nSie trugen Angst und Schrecken in jedes Land\nUnd weder Blitz noch Donner hielt sie auf\nHu, ha...\n\nDsching... Dsching... Dschinghis Khan\nHe, Reiter; ho, Leute; he, Reiter, immer weiter\nDsching... Dsching... Dschinghis Khan\nAuf Brüder, sauft Brüder, rauft Brüder, immer wieder\n\nLasst noch Wodka holen\nHo, ho, ho, ho...\nDenn wir sind Mongolen\nHa, ha, ha, ha...\nUnd der Teufel kriegt uns früh genug\n\nDsching... Dsching... Dschinghis Khan\nHe, Reiter; ho, Leute; he, Reiter, immer weiter\nDsching... Dsching... Dschinghis Khan\nHe, Männer; ho, Männer; tanzt Männer, so wie immer\n\nUnd man hört ihn lachen\nHo, ho, ho, ho...\nImmer lauter lachen\nHa, ha, ha, ha...\nUnd er leert den Krug in einem Zug\n\nUnd jedes Weib, das ihm gefiel\nDas nahm er sich in sein Zelt\nHa, hu, ha...\nEs hiess, die Frau, die ihn nicht liebte\nGab es nicht auf der Welt\nHa, hu, ha...\n\nEr zeugte sieben Kinder in einer Nacht\nUnd über seine Feinde hat er nur gelacht\nDenn seiner Kraft konnt keiner widerstehn\nHu, ha...\n\nDsching... Dsching... Dschinghis Khan\nHe, Reiter; ho, Leute; he, Reiter, immer weiter\nDsching... Dsching... Dschinghis Khan\nAuf Brüder, sauft Brüder, rauft Brüder, immer wieder\n\nLasst noch Wodka holen\nHo, ho, ho, ho...\nDenn wir sind Mongolen\nHa, ha, ha, ha...\nUnd der Teufel kriegt uns früh genug\n\nDsching... Dsching... Dschinghis Khan\nHe, Reiter; ho, Leute; he, Reiter, immer weiter\nDsching... Dsching... Dschinghis Khan\nHe, Männer; ho, Männer; tanzt Männer, so wie immer\n\nUnd man hört ihn lachen\nHo, ho, ho, ho...\nImmer lauter lachen\nHa, ha, ha, ha...\nUnd er leert den Krug in einem Zug\nHa... hu, ha, hu...",https://youtube.com/watch?v=eAEUrp2V4ss
1979,ie,Ireland,Cathal Dunne,Happy Man,,4,,5,,,,,,,,Cathal Dunne,Cathal Dunne,"It seemed life had no answers for me\nNo special meaning or plan\nHow could I be a happy man?\n\nThen just like in a love song\nYou're here, making each day seem so clear\nNow I can smile – I'm a happy man\n\nI'm in love and I'm alive – happy man\nGot the sun inside – happy man\nI've got a girl on my mind\nLove in my heart – happy man\n\nI'm in love and I'm alive – happy man\nGot the sun inside – happy man\nSo now the whole world can see\nI've got all I need – I'm a happy man\n\nAnd now you say it's happened to you\nThis love I'm feeling inside\nGirl, you've made me a happy man\n\nAnd I will share a lifetime with you\nMaking our dreams all come true\nNow I can smile – I'm a happy man\n\nI'm in love and I'm alive – happy man\nGot the sun inside – happy man\nI've got a girl on my mind\nLove in my heart – happy man\n\nI'm in love and I'm alive – happy man\nGot the sun inside – happy man\nSo now the whole world can see\nI've got all I need – I'm a happy man\n\nI'm in love and I'm alive – happy man\nGot the sun inside – happy man\nI've got a girl on my mind\nLove in my heart – happy man\n\nI'm in love and I'm...",https://youtube.com/watch?v=f-z_gZFRptI
1979,dk,Denmark,Tommy Seebach,Disco Tango,,3,,6,,,,,,,,Tommy Seebach,Keld Heick,"Hun er en stjerne på et dansegulv\nSlår John Travolta i en rock 'n' roll\nPå diskoteket ta'r hun kegler, og der ka' man se\nDem stå i kø og skæve, hver gang hun gør sin entré\n\nOm dagen lever hun et hundeliv\nOg dyrker skoleridt som tidsfordriv\nMen så når mørket falder på, er hun den, der står af\nHun kræver action, det' det samme hver eneste dag\nHvad mon det er, hun vil ha'?\n\nDisco tango à la carte\nOg godt med garniture, flugt og fart\nEn jockey uden hest, der disc'er op\nMed nyt fra USA, soul, reggae eller pop\n\nBach er lige fedt om dag'n\nBeethoven ta'r endnu sin bid af kag'n\nMen nat-menuen hedder lidt bizart:\nEn disco tango à la carte\n\nDisco tango à la carte\nOg godt med garniture, flugt og fart\nEn jockey uden hest, der disc'er op\nMed nyt fra USA, soul, reggae eller pop\n\nBach er lige fedt om dag'n\nBeethoven ta'r endnu sin bid af kag'n\nMen nat-menuen hedder lidt bizart:\nEn disco tango à la carte",https://youtube.com/watch?v=XZ44_wBTHWU
1979,gb,United KingdomUK,Black Lace,Mary Ann,,17,,7,,,,,,,,Peter Morris,Peter Morris,"Out on a late night\nWay after midnight\nArmed with a bottle or two\nWhat's the time?\nI'm gettin' out of my mind\nI've gotta get to you\n\nShe was in black lace\nCome back to my place\nCome for a drink and a dance\nBoy, I found she didn't hang around\nI didn't stand a chance\n\nShe paid a big rent\nFor an apartment uptown One-twenty-one\nShe said: come inside\nI've got nothin' to hide\nI only want some fun\n\nHavin' a good time\nWalkin' a tight line\nI was out of my head\nJust when I reached for you\nLike I usually do\nI found her instead\n\nMary Ann, I'm gonna do what I can\nBut I can't do more than try\nTearin' my heart out tryin' to make it up to you\nMary Ann, I'm gonna do what I can\nThat's truth, and that's no lie\nCryin' my eyes out, gotta get it back with you\n\nI woke up early\nWith everythin' blurry\nAnd my head rattled with pain\nEven so, I heard the doorbell go\nAnd someone call my name\n\nThere was her best friend\nDown for the weekend\nI knew I'd met her before\nShe said: you dirty man\nWhen I see Mary Ann\nI'm gonna tell her the score\n\nMary Ann, I'm gonna do what I can\nBut I can't do more than try\nTearin' my heart out tryin' to make it up to you\nMary Ann, I'm gonna do what I can\nThat's truth, and that's no lie\nCryin' my eyes out, gotta get it back with you\n\nOut on a late night\nWay after midnight\nArmed with a bottle or two\nWhat's the time?\nI'm gettin' out of my mind\nI've got to get to you\n\nMary Ann, I'm gonna do what I can\nBut I can't do more than try\nTearin' my heart out tryin' to make it up to you\nMary Ann, I'm gonna do what I can\nThat's truth, and that's no lie\nCryin' my eyes out, gotta get it back with you\n\nCryin' my eyes out, gotta get it back with you",https://youtube.com/watch?v=IHlmtWpFMd8
1979,gr,Greece,Elpida,Socrati,,7,,8,,,,,,,,Doros Georgiadis,Sofia Tsotu,"Theo... Theo... Theo... theo the se lene\nKeria... keria... keria... keria the su kene\nAla ta lo... ta lo... ta loyia su kene\nKi ako... ako... ako... akoma ta lene\nSocrati esi superstar\n\nAgnos ke kalos, o protos Hristos\nSocrati esi superstar\nMe kapa zitianu yirnuses\nKe st' aspra su yenia pulia\n\nTriyiro laos ki esi ayio fos\nSocrati esi superstar\nYia agapi ke fos tus miluses\nSofe ton sofon vasilia\n\nTheo... Theo... Theo... theo the se lene\nKeria... keria... keria... keria the su kene\nAla ta lo... ta lo... ta loyia su kene\nKi ako... ako... ako... akoma ta lene\nSocrati esi superstar\n\nTheo... Theo... Theo... theo the se lene\nKeria... keria... keria... keria the su kene\nAla ta lo... ta lo... ta loyia su kene\nKi ako... ako... ako... akoma ta lene\nSocrati esi superstar... superstar... superstar\n\nPilatos laos, su pire to fos\nSocrati esi superstar\nKi i Athina pu toso agapuses\nFarmaki su thini pikro\n\nPikri haravyi, orfaneve i yi\nSocrati esi superstar\nTin ora pu esi xekinuses\nNa vris ton eonio Theo\n\nTheo... Theo... Theo... theo the se lene\nKeria... keria... keria... keria the su kene\nAla ta lo... ta lo... ta loyia su kene\nKi ako... ako... ako... akoma ta lene\nSocrati esi superstar\n\nTheo... Theo... Theo... theo the se lene\nKeria... keria... keria... keria the su kene\nAla ta lo... ta lo... ta loyia su kene\nKi ako... ako... ako... akoma ta lene\nSocrati esi superstar... superstar... superstar",https://youtube.com/watch?v=8Gm99Dvvg8w
